Name,alpha,delta,e_eps,model,pick_neighbor,test/acc,dataset,Unnamed: 0
6395c785-d59f-11ed-9aa9-54b2031aaeeb,0.5,1.0,0.1,sage,rr,85.30773574251835,lastfm,143.0
0d987162-d59e-11ed-9aa9-54b2031aaeeb,0.75,0.25,8.0,gcn,rr,86.52738565782045,lastfm,145.0
013e1c32-d59d-11ed-9aa9-54b2031aaeeb,0.0,0.0,1.0,gcn,rr,83.43308865047995,lastfm,146.0
56095c5d-d59c-11ed-9aa9-54b2031aaeeb,0.0,1.0,2.0,gat,rr,80.95426312817617,lastfm,147.0
ad31c21a-d59b-11ed-9aa9-54b2031aaeeb,0.75,1.0,2.0,gcn,rr,86.41445511010728,lastfm,148.0
45d78e65-d59a-11ed-9aa9-54b2031aaeeb,0.75,0.1,8.0,gat,rr,83.1451157538114,lastfm,151.0
7f6efab0-d599-11ed-9aa9-54b2031aaeeb,0.5,1.0,inf,sage,rr,,lastfm,154.0
c3f0b2f8-d598-11ed-9aa9-54b2031aaeeb,1.0,0.25,0.1,gcn,rr,86.51609260304912,lastfm,156.0
235067fa-d596-11ed-9aa9-54b2031aaeeb,0.75,0.1,0.1,gcn,rr,86.40880858272162,lastfm,160.0
75a44336-d595-11ed-9aa9-54b2031aaeeb,1.0,0.1,8.0,gcn,rr,86.52738565782045,lastfm,161.0
2036d3a8-d594-11ed-9aa9-54b2031aaeeb,0.0,0.5,0.1,gat,rr,82.76679841897234,lastfm,163.0
d33f1384-d592-11ed-9aa9-54b2031aaeeb,0.75,1.0,1.0,sage,rr,85.30773574251835,lastfm,165.0
b5e68636-d591-11ed-9aa9-54b2031aaeeb,0.25,0.0,2.0,gat,rr,82.33766233766234,lastfm,167.0
a5f3d65f-d590-11ed-9aa9-54b2031aaeeb,0.75,0.0,2.0,gat,rr,82.2868435911914,lastfm,168.0
4fd3138c-d58f-11ed-9aa9-54b2031aaeeb,0.25,0.5,1.0,gcn,rr,86.4652738565782,lastfm,170.0
55d14fc5-d58d-11ed-9aa9-54b2031aaeeb,0.0,0.5,2.0,gat,rr,85.1270468661773,lastfm,173.0
856fc4be-d58c-11ed-9aa9-54b2031aaeeb,1.0,0.0,0.1,sage,rr,81.79559570863918,lastfm,175.0
ce6021c9-d589-11ed-9aa9-54b2031aaeeb,0.75,0.5,inf,gcn,rr,86.54432523997741,lastfm,181.0
24e9e00d-d589-11ed-9aa9-54b2031aaeeb,0.5,1.0,2.0,gcn,rr,86.41445511010728,lastfm,182.0
7c10e6fe-d588-11ed-9aa9-54b2031aaeeb,0.0,1.0,8.0,sage,rr,85.30773574251835,lastfm,183.0
ee22cc31-d586-11ed-9aa9-54b2031aaeeb,0.0,0.1,1.0,gat,rr,82.35460191981932,lastfm,185.0
e0da5ea2-d586-11ed-9aa9-54b2031aaeeb,1.0,0.25,inf,gat,rr,84.77131564088086,lastfm,186.0
33227e5f-d583-11ed-9aa9-54b2031aaeeb,0.0,0.0,0.1,gcn,rr,82.4223602484472,lastfm,191.0
7edd6549-d582-11ed-9aa9-54b2031aaeeb,0.75,0.1,0.1,gat,rr,83.69282891022021,lastfm,192.0
717f7867-d582-11ed-9aa9-54b2031aaeeb,0.25,0.25,inf,sage,rr,85.2851496329757,lastfm,193.0
7802db00-d580-11ed-9aa9-54b2031aaeeb,1.0,0.25,1.0,gcn,rr,86.49915302089215,lastfm,196.0
7e3272cd-d57e-11ed-9aa9-54b2031aaeeb,0.75,0.5,0.1,gcn,rr,86.51609260304912,lastfm,199.0
9ee8d6d2-d57d-11ed-9aa9-54b2031aaeeb,0.0,0.25,1.0,sage,rr,84.07114624505928,lastfm,201.0
eacb3ef8-d57b-11ed-9aa9-54b2031aaeeb,0.25,0.0,0.1,gat,rr,76.38057594579334,lastfm,203.0
dace3837-d57a-11ed-9aa9-54b2031aaeeb,0.25,0.0,8.0,gat,rr,82.95878035008471,lastfm,204.0
89b3ca6e-d579-11ed-9aa9-54b2031aaeeb,0.5,1.0,2.0,gat,rr,81.86335403726709,lastfm,206.0
dae3f12c-d578-11ed-9aa9-54b2031aaeeb,1.0,0.25,0.1,gat,rr,84.69226425748165,lastfm,207.0
69e85ae7-d577-11ed-9aa9-54b2031aaeeb,0.0,0.25,1.0,gat,rr,83.4669678147939,lastfm,210.0
ad1cb64f-d576-11ed-9aa9-54b2031aaeeb,0.0,0.0,inf,gat,rr,83.29757199322417,lastfm,212.0
026f065f-d576-11ed-9aa9-54b2031aaeeb,1.0,0.5,8.0,gat,rr,85.07058159232072,lastfm,213.0
ac874f68-d574-11ed-9aa9-54b2031aaeeb,1.0,0.1,2.0,gat,rr,85.1665725578769,lastfm,215.0
030a54dd-d574-11ed-9aa9-54b2031aaeeb,1.0,0.25,2.0,sage,rr,85.31902879728966,lastfm,216.0
598f48aa-d573-11ed-9aa9-54b2031aaeeb,1.0,0.5,1.0,gcn,rr,86.49915302089215,lastfm,217.0
5f947c28-d571-11ed-9aa9-54b2031aaeeb,0.5,0.25,8.0,sage,rr,85.45454545454545,lastfm,220.0
0864c29d-d56f-11ed-9aa9-54b2031aaeeb,0.25,0.0,1.0,sage,rr,79.54827780914738,lastfm,223.0
4e19c15c-d56e-11ed-9aa9-54b2031aaeeb,0.0,0.25,2.0,gcn,rr,86.33540372670808,lastfm,224.0
42d75072-d56d-11ed-9aa9-54b2031aaeeb,0.5,0.0,8.0,sage,rr,85.76510446075663,lastfm,225.0
6acf352a-d56c-11ed-9aa9-54b2031aaeeb,0.0,0.1,2.0,sage,rr,83.60248447204968,lastfm,226.0
5f0371dc-d56a-11ed-9aa9-54b2031aaeeb,0.0,0.25,2.0,gat,rr,82.80067758328627,lastfm,229.0
5501972f-d569-11ed-9aa9-54b2031aaeeb,0.25,0.0,8.0,sage,rr,85.4884246188594,lastfm,230.0
9e323678-d568-11ed-9aa9-54b2031aaeeb,1.0,0.5,inf,sage,rr,85.2851496329757,lastfm,232.0
e4a7b0b6-d567-11ed-9aa9-54b2031aaeeb,0.75,0.5,inf,sage,rr,85.2851496329757,lastfm,234.0
bfc4a2cd-d565-11ed-9aa9-54b2031aaeeb,0.0,0.1,0.1,gat,rr,81.69395821569734,lastfm,237.0
b81e9caa-d564-11ed-9aa9-54b2031aaeeb,0.25,0.0,8.0,gcn,rr,86.55561829474874,lastfm,238.0
69ed4076-d563-11ed-9aa9-54b2031aaeeb,0.75,0.5,1.0,sage,rr,85.28514963297572,lastfm,240.0
b83e5b6f-d561-11ed-9aa9-54b2031aaeeb,0.75,0.0,8.0,gcn,rr,86.67984189723322,lastfm,242.0
a7a89bad-d560-11ed-9aa9-54b2031aaeeb,0.0,0.0,8.0,gat,rr,82.29813664596273,lastfm,243.0
f70ceeb9-d55f-11ed-9aa9-54b2031aaeeb,0.25,0.5,1.0,gat,rr,83.13946922642575,lastfm,244.0
dc79e200-d55f-11ed-9aa9-54b2031aaeeb,0.5,0.0,inf,gcn,rr,86.54432523997741,lastfm,246.0
d271c935-d55e-11ed-9aa9-54b2031aaeeb,0.75,0.0,2.0,gcn,rr,84.98588368153585,lastfm,247.0
ce2995a4-d55c-11ed-9aa9-54b2031aaeeb,0.0,0.5,0.1,sage,rr,83.50084697910785,lastfm,251.0
21170f18-d55c-11ed-9aa9-54b2031aaeeb,1.0,0.25,2.0,gat,rr,84.74872953133823,lastfm,252.0
13d71e01-d55c-11ed-9aa9-54b2031aaeeb,0.5,0.1,inf,sage,rr,85.2851496329757,lastfm,253.0
c02b42f2-d55a-11ed-9aa9-54b2031aaeeb,0.25,0.25,1.0,sage,rr,84.11631846414454,lastfm,255.0
12ef9813-d55a-11ed-9aa9-54b2031aaeeb,0.5,0.5,2.0,sage,rr,85.31902879728966,lastfm,256.0
53671093-d559-11ed-9aa9-54b2031aaeeb,0.5,0.1,1.0,gcn,rr,85.96837944664033,lastfm,257.0
4621809c-d559-11ed-9aa9-54b2031aaeeb,0.25,0.5,inf,sage,rr,85.2851496329757,lastfm,258.0
38dbde02-d559-11ed-9aa9-54b2031aaeeb,0.0,0.0,inf,sage,rr,85.2851496329757,lastfm,259.0
82020559-d558-11ed-9aa9-54b2031aaeeb,0.75,0.1,inf,gat,rr,84.38170525127046,lastfm,261.0
20360fb4-d557-11ed-9aa9-54b2031aaeeb,1.0,1.0,8.0,gat,rr,82.10615471485036,lastfm,264.0
12f74173-d557-11ed-9aa9-54b2031aaeeb,0.75,0.25,inf,gcn,rr,86.54432523997741,lastfm,265.0
05b18081-d557-11ed-9aa9-54b2031aaeeb,0.5,1.0,inf,gcn,rr,86.54432523997741,lastfm,266.0
00e0f79a-d555-11ed-9aa9-54b2031aaeeb,0.75,1.0,1.0,gat,rr,81.30434782608695,lastfm,269.0
eeacca6d-d552-11ed-9aa9-54b2031aaeeb,0.5,0.25,inf,sage,rr,85.2851496329757,lastfm,274.0
23332fe1-d552-11ed-9aa9-54b2031aaeeb,1.0,0.0,1.0,gat,rr,79.92094861660078,lastfm,275.0
68e51146-d551-11ed-9aa9-54b2031aaeeb,0.75,0.25,1.0,gcn,rr,86.49915302089215,lastfm,277.0
1004ae9a-d550-11ed-9aa9-54b2031aaeeb,0.25,0.25,2.0,sage,rr,84.77696216826651,lastfm,279.0
05f42013-d54e-11ed-9aa9-54b2031aaeeb,0.5,0.1,1.0,gat,rr,82.51270468661774,lastfm,282.0
fd2446e5-d54c-11ed-9aa9-54b2031aaeeb,0.0,0.0,2.0,sage,rr,82.13438735177866,lastfm,283.0
24a309c7-d54c-11ed-9aa9-54b2031aaeeb,0.0,0.1,1.0,gcn,rr,85.38678712591756,lastfm,284.0
75309ee9-d54b-11ed-9aa9-54b2031aaeeb,1.0,0.5,0.1,gat,rr,84.97459062676454,lastfm,285.0
ca90ac58-d54a-11ed-9aa9-54b2031aaeeb,0.0,1.0,1.0,gat,rr,82.52964426877472,lastfm,286.0
7f71deef-d549-11ed-9aa9-54b2031aaeeb,0.25,1.0,8.0,gcn,rr,86.41445511010728,lastfm,288.0
d1b63a28-d548-11ed-9aa9-54b2031aaeeb,0.5,0.5,inf,gcn,rr,86.54432523997741,lastfm,290.0
0456f107-d548-11ed-9aa9-54b2031aaeeb,0.25,0.1,8.0,gcn,rr,86.66290231507624,lastfm,291.0
0d62a543-d546-11ed-9aa9-54b2031aaeeb,0.5,0.25,2.0,gcn,rr,86.56691134952004,lastfm,294.0
0018ca60-d546-11ed-9aa9-54b2031aaeeb,0.25,0.1,inf,gcn,rr,86.54432523997741,lastfm,295.0
574fd3df-d545-11ed-9aa9-54b2031aaeeb,0.5,0.5,0.1,sage,rr,85.31902879728966,lastfm,296.0
a3be0745-d544-11ed-9aa9-54b2031aaeeb,0.75,0.1,2.0,gat,rr,84.13325804630152,lastfm,297.0
46f5f429-d543-11ed-9aa9-54b2031aaeeb,1.0,0.0,inf,gcn,rr,86.54432523997741,lastfm,300.0
ad47a3cd-d540-11ed-9aa9-54b2031aaeeb,1.0,0.5,0.1,sage,rr,85.31902879728966,lastfm,304.0
ed261c90-d53f-11ed-9aa9-54b2031aaeeb,0.5,0.1,8.0,sage,rr,85.75381140598532,lastfm,305.0
44e1226f-d53f-11ed-9aa9-54b2031aaeeb,0.25,1.0,2.0,sage,rr,85.30773574251835,lastfm,306.0
f2959922-d53d-11ed-9aa9-54b2031aaeeb,1.0,0.25,8.0,gcn,rr,86.52738565782045,lastfm,308.0
e6c58dcf-d53b-11ed-9aa9-54b2031aaeeb,0.0,0.5,8.0,gat,rr,85.47148503670243,lastfm,311.0
365f976d-d53a-11ed-9aa9-54b2031aaeeb,0.0,0.0,0.1,gat,rr,74.53416149068323,lastfm,313.0
85c42431-d539-11ed-9aa9-54b2031aaeeb,1.0,1.0,inf,gcn,rr,86.54432523997741,lastfm,315.0
de354731-d538-11ed-9aa9-54b2031aaeeb,0.25,1.0,0.1,gcn,rr,86.41445511010728,lastfm,316.0
d69ecd5e-d537-11ed-9aa9-54b2031aaeeb,0.5,0.0,0.1,sage,rr,78.93280632411067,lastfm,317.0
d654b44a-d535-11ed-9aa9-54b2031aaeeb,0.25,1.0,8.0,gat,rr,80.44607566346697,lastfm,320.0
cd95d43d-d534-11ed-9aa9-54b2031aaeeb,0.25,0.0,1.0,gcn,rr,84.11631846414454,lastfm,321.0
803841ec-d533-11ed-9aa9-54b2031aaeeb,1.0,0.1,0.1,sage,rr,85.31902879728966,lastfm,323.0
d2115b09-d532-11ed-9aa9-54b2031aaeeb,0.75,0.25,0.1,gat,rr,84.85601355166571,lastfm,324.0
0f195821-d532-11ed-9aa9-54b2031aaeeb,1.0,0.0,8.0,gcn,rr,86.65160926030491,lastfm,325.0
b7b0f011-d530-11ed-9aa9-54b2031aaeeb,0.75,0.25,2.0,sage,rr,85.31902879728966,lastfm,328.0
fb3d90c3-d52f-11ed-9aa9-54b2031aaeeb,0.5,0.1,0.1,gcn,rr,85.85544889892716,lastfm,329.0
4709309c-d52f-11ed-9aa9-54b2031aaeeb,1.0,0.5,inf,gat,rr,84.18407679277246,lastfm,331.0
39d9912c-d52f-11ed-9aa9-54b2031aaeeb,0.75,1.0,inf,gat,rr,83.3201581027668,lastfm,332.0
c48aa4fe-d52d-11ed-9aa9-54b2031aaeeb,0.25,0.1,2.0,sage,rr,84.44946357989836,lastfm,334.0
f049b818-d52c-11ed-9aa9-54b2031aaeeb,0.25,0.1,1.0,gat,rr,80.5872388481084,lastfm,335.0
a3978658-d52b-11ed-9aa9-54b2031aaeeb,0.75,0.1,2.0,sage,rr,84.63579898362507,lastfm,337.0
9fd60647-d529-11ed-9aa9-54b2031aaeeb,0.25,0.25,inf,gat,rr,84.27442123094298,lastfm,341.0
92aad66e-d529-11ed-9aa9-54b2031aaeeb,1.0,0.1,inf,gcn,rr,86.54432523997741,lastfm,342.0
9f00ef56-d527-11ed-9aa9-54b2031aaeeb,0.25,1.0,1.0,sage,rr,85.30773574251835,lastfm,345.0
44616a4a-d526-11ed-9aa9-54b2031aaeeb,0.25,0.5,0.1,gcn,rr,86.48785996612082,lastfm,348.0
37410023-d526-11ed-9aa9-54b2031aaeeb,0.25,0.0,inf,gcn,rr,86.54432523997741,lastfm,349.0
2a18f9d9-d526-11ed-9aa9-54b2031aaeeb,1.0,0.1,inf,sage,rr,85.2851496329757,lastfm,350.0
c86f9f20-d524-11ed-9aa9-54b2031aaeeb,0.5,0.1,2.0,gcn,rr,86.30717108977977,lastfm,352.0
17e6e815-d524-11ed-9aa9-54b2031aaeeb,1.0,0.1,0.1,gat,rr,84.55674760022586,lastfm,353.0
c8aa8f3f-d522-11ed-9aa9-54b2031aaeeb,1.0,0.5,0.1,gcn,rr,86.51609260304912,lastfm,355.0
1c59bae5-d522-11ed-9aa9-54b2031aaeeb,1.0,0.1,0.1,gcn,rr,86.51609260304912,lastfm,356.0
683adf7e-d521-11ed-9aa9-54b2031aaeeb,0.0,0.25,1.0,gcn,rr,86.09260304912479,lastfm,357.0
a05d7ac3-d520-11ed-9aa9-54b2031aaeeb,0.5,0.1,1.0,sage,rr,84.13325804630152,lastfm,359.0
de06a979-d51f-11ed-9aa9-54b2031aaeeb,1.0,0.0,1.0,sage,rr,83.11688311688312,lastfm,360.0
3548b365-d51f-11ed-9aa9-54b2031aaeeb,1.0,0.5,1.0,sage,rr,85.28514963297572,lastfm,361.0
3f4ac36a-d51d-11ed-9aa9-54b2031aaeeb,0.25,1.0,0.1,sage,rr,85.30773574251835,lastfm,364.0
36457530-d51c-11ed-9aa9-54b2031aaeeb,0.0,0.0,0.1,sage,rr,79.74025974025975,lastfm,365.0
e8d4777f-d51a-11ed-9aa9-54b2031aaeeb,0.5,1.0,8.0,gat,rr,82.0214568040655,lastfm,367.0
3f767b12-d51a-11ed-9aa9-54b2031aaeeb,0.75,1.0,2.0,sage,rr,85.30773574251835,lastfm,368.0
f22618e5-d518-11ed-9aa9-54b2031aaeeb,0.0,1.0,8.0,gcn,rr,86.41445511010728,lastfm,370.0
48cf050e-d518-11ed-9aa9-54b2031aaeeb,0.5,0.5,1.0,gcn,rr,86.49915302089215,lastfm,371.0
a1429672-d517-11ed-9aa9-54b2031aaeeb,0.75,0.5,8.0,sage,rr,85.29079616036138,lastfm,372.0
285cdd77-d516-11ed-9aa9-54b2031aaeeb,1.0,0.0,2.0,gat,rr,81.64313946922644,lastfm,374.0
7129122f-d515-11ed-9aa9-54b2031aaeeb,0.75,0.25,inf,sage,rr,85.2851496329757,lastfm,376.0
26261f35-d514-11ed-9aa9-54b2031aaeeb,1.0,0.5,2.0,sage,rr,85.31902879728966,lastfm,378.0
cfe90bf7-d512-11ed-9aa9-54b2031aaeeb,0.75,0.1,8.0,gcn,rr,86.64596273291926,lastfm,380.0
277f2ee2-d512-11ed-9aa9-54b2031aaeeb,0.0,1.0,0.1,gcn,rr,86.41445511010728,lastfm,381.0
5e4f41da-d511-11ed-9aa9-54b2031aaeeb,1.0,0.0,8.0,gat,rr,81.17447769621683,lastfm,382.0
a9139d14-d510-11ed-9aa9-54b2031aaeeb,0.75,0.5,1.0,gcn,rr,86.49915302089215,lastfm,384.0
4dc14c42-d50e-11ed-9aa9-54b2031aaeeb,0.75,0.0,8.0,gat,rr,84.59627329192547,lastfm,387.0
dccba313-d50c-11ed-9aa9-54b2031aaeeb,0.5,0.0,inf,gat,rr,84.98588368153585,lastfm,392.0
17f9ae8c-d50c-11ed-9aa9-54b2031aaeeb,0.5,0.1,0.1,gat,rr,82.17955957086392,lastfm,393.0
638f874a-d50b-11ed-9aa9-54b2031aaeeb,0.25,0.25,0.1,gat,rr,80.77357425183511,lastfm,394.0
55df88b8-d50a-11ed-9aa9-54b2031aaeeb,0.5,0.0,2.0,gat,rr,81.27046866177301,lastfm,395.0
ae5dfee4-d509-11ed-9aa9-54b2031aaeeb,1.0,1.0,8.0,gcn,rr,86.41445511010728,lastfm,396.0
a11ff6e4-d509-11ed-9aa9-54b2031aaeeb,1.0,0.1,inf,gat,rr,84.61321287408244,lastfm,397.0
f8593bd3-d508-11ed-9aa9-54b2031aaeeb,0.75,0.5,8.0,gcn,rr,86.52738565782045,lastfm,398.0
96255024-d506-11ed-9aa9-54b2031aaeeb,0.25,0.0,0.1,sage,rr,77.91643139469225,lastfm,401.0
8003c622-d504-11ed-9aa9-54b2031aaeeb,0.75,0.5,0.1,gat,rr,83.98080180688876,lastfm,405.0
78494b51-d503-11ed-9aa9-54b2031aaeeb,0.25,0.0,2.0,sage,rr,82.12874082439299,lastfm,406.0
af433d22-d502-11ed-9aa9-54b2031aaeeb,0.5,0.1,0.1,sage,rr,83.96950875211745,lastfm,408.0
f5e1d2db-d500-11ed-9aa9-54b2031aaeeb,0.0,0.0,8.0,sage,rr,85.1270468661773,lastfm,410.0
a5a4eeb8-d4ff-11ed-9aa9-54b2031aaeeb,0.5,0.5,8.0,gcn,rr,86.52738565782045,lastfm,412.0
fbaf967d-d4fe-11ed-9aa9-54b2031aaeeb,0.0,0.5,1.0,sage,rr,83.65894974590627,lastfm,413.0
ee8afe61-d4fe-11ed-9aa9-54b2031aaeeb,0.0,0.5,inf,gcn,rr,86.54432523997741,lastfm,414.0
e53c7d06-d4fd-11ed-9aa9-54b2031aaeeb,0.25,0.0,2.0,gcn,rr,85.35855448898926,lastfm,415.0
8bda587d-d4fc-11ed-9aa9-54b2031aaeeb,0.0,1.0,0.1,gat,rr,81.21964991530209,lastfm,418.0
e320ad4d-d4fb-11ed-9aa9-54b2031aaeeb,0.75,0.5,2.0,sage,rr,85.31902879728966,lastfm,419.0
da9e1b89-d4f9-11ed-9aa9-54b2031aaeeb,0.25,0.25,2.0,gat,rr,82.1682665160926,lastfm,422.0
2e5399db-d4f9-11ed-9aa9-54b2031aaeeb,0.5,0.5,8.0,gat,rr,84.884246188594,lastfm,423.0
3691cfc1-d4f7-11ed-9aa9-54b2031aaeeb,0.5,0.25,0.1,gcn,rr,86.46527385657821,lastfm,426.0
5c3e1bf4-d4f6-11ed-9aa9-54b2031aaeeb,0.0,0.1,2.0,gat,rr,84.02597402597402,lastfm,427.0
af81fd53-d4f0-11ed-9aa9-54b2031aaeeb,0.0,0.0,2.0,gat,rr,81.01072840203275,lastfm,437.0
07d98bc5-d4f0-11ed-9aa9-54b2031aaeeb,0.25,1.0,1.0,gcn,rr,86.41445511010728,lastfm,438.0
b57e5036-d4ee-11ed-9aa9-54b2031aaeeb,0.5,0.25,1.0,gcn,rr,86.51609260304912,lastfm,440.0
3f3ce761-d4ed-11ed-9aa9-54b2031aaeeb,0.25,0.1,0.1,gat,rr,77.96160361377754,lastfm,442.0
d17ba024-d4eb-11ed-9aa9-54b2031aaeeb,1.0,0.0,2.0,gcn,rr,86.17730095990966,lastfm,444.0
556c2e52-d4ea-11ed-9aa9-54b2031aaeeb,0.0,0.1,2.0,gcn,rr,86.00225861095427,lastfm,446.0
abf72884-d4e9-11ed-9aa9-54b2031aaeeb,0.5,1.0,8.0,gcn,rr,86.41445511010728,lastfm,447.0
0322e82b-d4e9-11ed-9aa9-54b2031aaeeb,0.75,0.5,0.1,sage,rr,85.31902879728966,lastfm,448.0
266997d4-d4e8-11ed-9aa9-54b2031aaeeb,0.0,0.1,8.0,gat,rr,84.09373235460194,lastfm,449.0
327afab7-d4e6-11ed-9aa9-54b2031aaeeb,0.0,1.0,0.1,sage,rr,85.30773574251835,lastfm,452.0
25363bbf-d4e6-11ed-9aa9-54b2031aaeeb,0.25,0.1,inf,sage,rr,85.2851496329757,lastfm,453.0
1be5bb21-d4e4-11ed-9aa9-54b2031aaeeb,1.0,0.1,1.0,gat,rr,84.78260869565217,lastfm,457.0
69ce9da5-d4e3-11ed-9aa9-54b2031aaeeb,0.0,0.5,1.0,gat,rr,84.82213438735178,lastfm,458.0
f1293ce7-d4e1-11ed-9aa9-54b2031aaeeb,0.0,0.1,inf,gat,rr,84.10502540937323,lastfm,462.0
420d9ea0-d4e1-11ed-9aa9-54b2031aaeeb,1.0,1.0,2.0,gat,rr,82.08356860530773,lastfm,463.0
3a616ae3-d4df-11ed-9aa9-54b2031aaeeb,0.75,0.25,0.1,sage,rr,85.31902879728966,lastfm,466.0
8d570544-d4de-11ed-9aa9-54b2031aaeeb,0.75,0.1,1.0,gcn,rr,86.4370412196499,lastfm,467.0
e50f732f-d4dd-11ed-9aa9-54b2031aaeeb,0.5,0.5,0.1,gcn,rr,86.51609260304912,lastfm,468.0
38a37e0c-d4dd-11ed-9aa9-54b2031aaeeb,0.75,0.5,1.0,gat,rr,84.00338791643141,lastfm,469.0
90d8421c-d4da-11ed-9aa9-54b2031aaeeb,0.0,0.5,0.1,gcn,rr,86.42010163749293,lastfm,474.0
83993890-d4da-11ed-9aa9-54b2031aaeeb,1.0,1.0,inf,gat,rr,83.94127611518915,lastfm,475.0
dab32c6d-d4d9-11ed-9aa9-54b2031aaeeb,1.0,1.0,1.0,gcn,rr,86.41445511010728,lastfm,476.0
42a23788-d4d7-11ed-9aa9-54b2031aaeeb,0.25,0.5,8.0,gcn,rr,86.42574816487858,lastfm,480.0
347ca5c2-d4d5-11ed-9aa9-54b2031aaeeb,0.75,0.0,inf,gat,rr,83.95821569734612,lastfm,484.0
dc3b01d8-d4d3-11ed-9aa9-54b2031aaeeb,0.75,0.1,1.0,sage,rr,83.67588932806323,lastfm,486.0
256535a8-d4d3-11ed-9aa9-54b2031aaeeb,0.25,0.5,2.0,gcn,rr,86.51044607566348,lastfm,488.0
700bcbc5-d4d2-11ed-9aa9-54b2031aaeeb,0.0,0.25,2.0,sage,rr,84.45511010728401,lastfm,489.0
6704c7b6-d4d0-11ed-9aa9-54b2031aaeeb,0.75,0.5,8.0,gat,rr,85.13833992094862,lastfm,493.0
b9cca836-d4cf-11ed-9aa9-54b2031aaeeb,1.0,0.5,1.0,gat,rr,83.7210615471485,lastfm,494.0
ac44709a-d4cf-11ed-9aa9-54b2031aaeeb,0.75,0.1,inf,gcn,rr,86.54432523997741,lastfm,495.0
034efc3c-d4cf-11ed-9aa9-54b2031aaeeb,0.5,1.0,2.0,sage,rr,85.30773574251835,lastfm,496.0
5818589b-d4ce-11ed-9aa9-54b2031aaeeb,0.75,0.5,2.0,gcn,rr,86.52173913043478,lastfm,497.0
f1f6e7dc-d4cc-11ed-9aa9-54b2031aaeeb,0.75,0.25,2.0,gat,rr,85.31338226990401,lastfm,500.0
30aee69d-d4cb-11ed-9aa9-54b2031aaeeb,0.0,0.0,8.0,gcn,rr,86.48221343873516,lastfm,503.0
8608f0de-d4ca-11ed-9aa9-54b2031aaeeb,0.5,0.25,2.0,sage,rr,85.39243365330323,lastfm,504.0
78b6eb89-d4ca-11ed-9aa9-54b2031aaeeb,0.0,0.1,inf,gcn,rr,86.54432523997741,lastfm,505.0
cea98399-d4c9-11ed-9aa9-54b2031aaeeb,0.25,0.5,1.0,sage,rr,85.69169960474309,lastfm,506.0
82e67ea6-d4c8-11ed-9aa9-54b2031aaeeb,0.25,1.0,2.0,gat,rr,81.81253529079615,lastfm,508.0
31c3a822-d4c7-11ed-9aa9-54b2031aaeeb,0.75,1.0,1.0,gcn,rr,86.41445511010728,lastfm,510.0
39e6dfe9-d4c5-11ed-9aa9-54b2031aaeeb,0.75,0.1,0.1,sage,rr,83.99774138904573,lastfm,513.0
88b5c96b-d4c4-11ed-9aa9-54b2031aaeeb,0.25,0.25,8.0,gat,rr,82.1005081874647,lastfm,514.0
7b6c8396-d4c4-11ed-9aa9-54b2031aaeeb,0.5,0.25,inf,gcn,rr,86.54432523997741,lastfm,515.0
ad0904b8-d4c3-11ed-9aa9-54b2031aaeeb,0.25,0.1,0.1,gcn,rr,85.30773574251836,lastfm,516.0
01c7fa23-d4c3-11ed-9aa9-54b2031aaeeb,0.25,0.5,8.0,sage,rr,85.65782044042913,lastfm,517.0
07b567a9-d4c1-11ed-9aa9-54b2031aaeeb,0.25,0.25,inf,gcn,rr,86.54432523997741,lastfm,521.0
b98a1d52-d4bf-11ed-9aa9-54b2031aaeeb,0.0,1.0,8.0,gat,rr,83.2919254658385,lastfm,523.0
c46351ee-d4bd-11ed-9aa9-54b2031aaeeb,1.0,0.25,1.0,sage,rr,85.28514963297572,lastfm,526.0
0a2c15ec-d4bd-11ed-9aa9-54b2031aaeeb,0.5,0.1,inf,gat,rr,84.42123094297007,lastfm,528.0
20c85254-d4bc-11ed-9aa9-54b2031aaeeb,0.0,0.1,0.1,gcn,rr,84.7939017504235,lastfm,530.0
7232c1bb-d4bb-11ed-9aa9-54b2031aaeeb,1.0,0.1,8.0,gat,rr,84.47769621682664,lastfm,531.0
27baceca-d4ba-11ed-9aa9-54b2031aaeeb,1.0,0.25,2.0,gcn,rr,86.52173913043478,lastfm,533.0
76d814b0-d4b9-11ed-9aa9-54b2031aaeeb,0.25,0.5,2.0,gat,rr,83.77752682100507,lastfm,534.0
f94106d8-d4b5-11ed-9aa9-54b2031aaeeb,0.0,0.1,8.0,sage,rr,85.4884246188594,lastfm,540.0
e55ed1b1-d4b5-11ed-9aa9-54b2031aaeeb,0.75,0.0,inf,gcn,rr,86.54432523997741,lastfm,541.0
3a2a6213-d4b5-11ed-9aa9-54b2031aaeeb,0.5,0.25,8.0,gcn,rr,86.54432523997741,lastfm,542.0
9131ad2c-d4b4-11ed-9aa9-54b2031aaeeb,1.0,0.1,8.0,sage,rr,85.29079616036138,lastfm,543.0
ea223088-d4b3-11ed-9aa9-54b2031aaeeb,1.0,1.0,2.0,sage,rr,85.30773574251835,lastfm,544.0
d3fc165e-d4af-11ed-9aa9-54b2031aaeeb,1.0,0.0,0.1,gat,rr,77.9390175042349,lastfm,550.0
23f985c2-d4af-11ed-9aa9-54b2031aaeeb,0.5,0.25,1.0,gat,rr,83.67024280067758,lastfm,551.0
